monster1,monster2,m1_win_pct,m2_win_pct,balance
Plesiosaurus,Rakshasa,23.0,77.0,23.0
Polar Bear,Rhinoceros,23.0,77.0,23.0
Roper,Triceratops,77.0,23.0,23.0
Roper,Young Black Dragon,77.0,23.0,23.0
Satyr,Shadow,77.0,23.0,23.0
Scout,Zombie,77.0,23.0,23.0
Shambling Mound,Young White Dragon,23.0,77.0,23.0
Shield Guardian,Young White Dragon,23.0,77.0,23.0
Specter,Thug,77.0,23.0,23.0
Spirit Naga,"Wereboar, Human Form",77.0,23.0,23.0
Unicorn,Vampire Spawn,77.0,23.0,23.0
Vampire Spawn,Winter Wolf,23.0,77.0,23.0
Young Brass Dragon,Young Green Dragon,23.0,77.0,23.0
Adult Brass Dragon,Horned Devil,77.5,22.5,22.5
Adult Bronze Dragon,Adult Green Dragon,77.5,22.5,22.5
Adult Gold Dragon,Adult Silver Dragon,77.5,22.5,22.5
Adult Red Dragon,Adult Silver Dragon,77.5,22.5,22.5
Air Elemental,Minotaur,77.5,22.5,22.5
Ape,Specter,22.5,77.5,22.5
Awakened Shrub,Kobold,22.5,77.5,22.5
Azer,Giant Elk,22.5,77.5,22.5
Azer,Griffon,22.5,77.5,22.5
Bandit,Elk,22.5,77.5,22.5
Bandit Captain,Bugbear,77.5,22.5,22.5
Basilisk,Black Dragon Wyrmling,77.5,22.5,22.5
Basilisk,Giant Scorpion,77.5,22.5,22.5
Behir,Young Silver Dragon,77.5,22.5,22.5
Black Dragon Wyrmling,Copper Dragon Wyrmling,77.5,22.5,22.5
Black Dragon Wyrmling,Giant Toad,77.5,22.5,22.5
Black Dragon Wyrmling,Ochre Jelly,77.5,22.5,22.5
Black Dragon Wyrmling,Phase Spider,77.5,22.5,22.5
Blink Dog,Ghoul,22.5,77.5,22.5
Brass Dragon Wyrmling,Hobgoblin,77.5,22.5,22.5
Brass Dragon Wyrmling,Scout,77.5,22.5,22.5
Brown Bear,Specter,77.5,22.5,22.5
Chimera,Ettin,77.5,22.5,22.5
Chuul,Invisible Stalker,77.5,22.5,22.5
Commoner,Jackal,77.5,22.5,22.5
Constrictor Snake,Giant Owl,22.5,77.5,22.5
Copper Dragon Wyrmling,Crocodile,77.5,22.5,22.5
Couatl,Wyvern,77.5,22.5,22.5
Crocodile,Giant Spider,22.5,77.5,22.5
Cultist,Giant Wasp,22.5,77.5,22.5
Cultist,Panther,22.5,77.5,22.5
Death Dog,Deep Gnome (Svirfneblin),77.5,22.5,22.5
Deep Gnome (Svirfneblin),Mage,22.5,77.5,22.5
Dire Wolf,Ghost,22.5,77.5,22.5
Dire Wolf,Tiger,77.5,22.5,22.5
Djinni,Hezrou,77.5,22.5,22.5
Djinni,Stone Giant,22.5,77.5,22.5
Draft Horse,Gnoll,77.5,22.5,22.5
Dretch,Sahuagin,22.5,77.5,22.5
Duergar,Ghast,22.5,77.5,22.5
Dust Mephit,Giant Wolf Spider,77.5,22.5,22.5
Elephant,Giant Crocodile,22.5,77.5,22.5
Elephant,Gladiator,77.5,22.5,22.5
Elephant,Night Hag,22.5,77.5,22.5
Elk,Flying Sword,22.5,77.5,22.5
Elk,Goblin,77.5,22.5,22.5
Fire Elemental,"Weretiger, Hybrid Form",77.5,22.5,22.5
Fire Elemental,"Weretiger, Tiger Form",77.5,22.5,22.5
Fire Elemental,Wyvern,22.5,77.5,22.5
Flesh Golem,Rakshasa,22.5,77.5,22.5
Ghast,Worg,77.5,22.5,22.5
Giant Ape,Treant,77.5,22.5,22.5
Giant Bat,Giant Eagle,22.5,77.5,22.5
Giant Crocodile,Xorn,77.5,22.5,22.5
Giant Crocodile,Young Green Dragon,22.5,77.5,22.5
Giant Poisonous Snake,Giant Wasp,77.5,22.5,22.5
Giant Poisonous Snake,Panther,77.5,22.5,22.5
Giant Poisonous Snake,Thug,22.5,77.5,22.5
Giant Toad,Swarm of Beetles,77.5,22.5,22.5
Giant Toad,Swarm of Centipedes,77.5,22.5,22.5
Giant Toad,Swarm of Insects,77.5,22.5,22.5
Giant Toad,Swarm of Spiders,77.5,22.5,22.5
Giant Toad,Swarm of Wasps,77.5,22.5,22.5
Glabrezu,Horned Devil,22.5,77.5,22.5
Goblin,Riding Horse,22.5,77.5,22.5
Griffon,Hell Hound,77.5,22.5,22.5
Griffon,Merrow,77.5,22.5,22.5
Gynosphinx,Roper,22.5,77.5,22.5
Harpy,Worg,22.5,77.5,22.5
Hell Hound,Swarm of Poisonous Snakes,77.5,22.5,22.5
Hezrou,Shield Guardian,77.5,22.5,22.5
Hobgoblin,Sahuagin,77.5,22.5,22.5
Hunter Shark,Spirit Naga,22.5,77.5,22.5
Hyena,Sprite,77.5,22.5,22.5
Mastiff,Quasit,22.5,77.5,22.5
Mummy Lord,Young Green Dragon,22.5,77.5,22.5
Nightmare,Unicorn,77.5,22.5,22.5
Ogre Zombie,Silver Dragon Wyrmling,77.5,22.5,22.5
Raven,Vulture,22.5,77.5,22.5
Reef Shark,Scout,77.5,22.5,22.5
Rhinoceros,Succubus/Incubus,77.5,22.5,22.5
Skeleton,Swarm of Rats,22.5,77.5,22.5
Spider,Vulture,22.5,77.5,22.5
Stone Giant,Young Silver Dragon,22.5,77.5,22.5
Adult Black Dragon,Tyrannosaurus Rex,78.0,22.0,22.0
Adult Gold Dragon,Iron Golem,78.0,22.0,22.0
Adult Red Dragon,Iron Golem,78.0,22.0,22.0
Adult White Dragon,Tyrannosaurus Rex,78.0,22.0,22.0
Air Elemental,Shambling Mound,22.0,78.0,22.0
Ankheg,Blue Dragon Wyrmling,22.0,78.0,22.0
Ape,Copper Dragon Wyrmling,22.0,78.0,22.0
Archmage,Will-o'-Wisp,78.0,22.0,22.0
Assassin,Awakened Tree,22.0,78.0,22.0
Assassin,Gold Dragon Wyrmling,22.0,78.0,22.0
Assassin,Ogre Zombie,22.0,78.0,22.0
Awakened Tree,Ettin,22.0,78.0,22.0
Awakened Tree,Gibbering Mouther,78.0,22.0,22.0
Azer,Saber-Toothed Tiger,22.0,78.0,22.0
Balor,Pit Fiend,22.0,78.0,22.0
Bandit,Skeleton,22.0,78.0,22.0
Basilisk,Giant Constrictor Snake,22.0,78.0,22.0
Black Dragon Wyrmling,Gelatinous Cube,22.0,78.0,22.0
Blink Dog,Giant Frog,78.0,22.0,22.0
Blink Dog,Rust Monster,22.0,78.0,22.0
Blink Dog,Sahuagin,78.0,22.0,22.0
Blue Dragon Wyrmling,Mummy,78.0,22.0,22.0
Brass Dragon Wyrmling,Ochre Jelly,22.0,78.0,22.0
Bugbear,Ochre Jelly,78.0,22.0,22.0
Bugbear,Warhorse Skeleton,78.0,22.0,22.0
Bugbear,Wight,78.0,22.0,22.0
Chimera,"Werebear, Human Form",78.0,22.0,22.0
Constrictor Snake,Shadow,22.0,78.0,22.0
Couatl,Night Hag,22.0,78.0,22.0
Couatl,"Vampire, Vampire Form",22.0,78.0,22.0
Cult Fanatic,Elk,78.0,22.0,22.0
Cult Fanatic,Magmin,78.0,22.0,22.0
Cult Fanatic,Swarm of Beetles,22.0,78.0,22.0
Cult Fanatic,Swarm of Centipedes,22.0,78.0,22.0
Cult Fanatic,Swarm of Insects,22.0,78.0,22.0
Cult Fanatic,Swarm of Spiders,22.0,78.0,22.0
Cult Fanatic,Swarm of Wasps,22.0,78.0,22.0
Darkmantle,Mage,22.0,78.0,22.0
Dire Wolf,Gibbering Mouther,22.0,78.0,22.0
Dretch,Giant Sea Horse,22.0,78.0,22.0
Duergar,Giant Goat,78.0,22.0,22.0
Duergar,Will-o'-Wisp,22.0,78.0,22.0
Elk,Giant Owl,22.0,78.0,22.0
Elk,Giant Wolf Spider,78.0,22.0,22.0
Ettercap,Giant Boar,22.0,78.0,22.0
Fire Elemental,Gold Dragon Wyrmling,78.0,22.0,22.0
Flesh Golem,Minotaur,22.0,78.0,22.0
Gargoyle,Giant Octopus,22.0,78.0,22.0
Gargoyle,Phase Spider,78.0,22.0,22.0
Ghoul,Giant Lizard,78.0,22.0,22.0
Ghoul,Swarm of Bats,78.0,22.0,22.0
Giant Badger,Giant Poisonous Snake,22.0,78.0,22.0
Giant Bat,Satyr,22.0,78.0,22.0
Giant Constrictor Snake,Winter Wolf,22.0,78.0,22.0
Giant Crocodile,Guardian Naga,78.0,22.0,22.0
Giant Crocodile,Killer Whale,78.0,22.0,22.0
Giant Poisonous Snake,Gray Ooze,78.0,22.0,22.0
Giant Poisonous Snake,Zombie,78.0,22.0,22.0
Giant Spider,Swarm of Ravens,78.0,22.0,22.0
Giant Spider,"Werewolf, Hybrid Form",22.0,78.0,22.0
Giant Spider,"Werewolf, Wolf Form",22.0,78.0,22.0
Giant Wasp,Shadow,22.0,78.0,22.0
Gibbering Mouther,Griffon,78.0,22.0,22.0
Gnoll,Specter,22.0,78.0,22.0
Goat,Hawk,78.0,22.0,22.0
Goat,Poisonous Snake,78.0,22.0,22.0
Goat,Quipper,78.0,22.0,22.0
Goat,Weasel,78.0,22.0,22.0
Gold Dragon Wyrmling,Rhinoceros,78.0,22.0,22.0
Gorgon,Young Black Dragon,78.0,22.0,22.0
Gorgon,Young White Dragon,78.0,22.0,22.0
Griffon,Pegasus,22.0,78.0,22.0
Grimlock,Quasit,78.0,22.0,22.0
Gynosphinx,Mummy Lord,78.0,22.0,22.0
Hezrou,Hill Giant,78.0,22.0,22.0
Hezrou,Night Hag,78.0,22.0,22.0
Hyena,Octopus,78.0,22.0,22.0
Iron Golem,Kraken,22.0,78.0,22.0
Kraken,Solar,22.0,78.0,22.0
Lemure,Quasit,22.0,78.0,22.0
Lich,Mummy Lord,78.0,22.0,22.0
Lion,White Dragon Wyrmling,22.0,78.0,22.0
Lizardfolk,Satyr,22.0,78.0,22.0
Minotaur,Minotaur Skeleton,78.0,22.0,22.0
Minotaur Skeleton,Nightmare,78.0,22.0,22.0
Minotaur Skeleton,"Weretiger, Hybrid Form",78.0,22.0,22.0
Minotaur Skeleton,"Weretiger, Tiger Form",78.0,22.0,22.0
Mule,Stirge,78.0,22.0,22.0
Noble,Swarm of Bats,22.0,78.0,22.0
Panther,Shadow,22.0,78.0,22.0
Phase Spider,"Wererat, Human Form",78.0,22.0,22.0
Phase Spider,"Werewolf, Hybrid Form",22.0,78.0,22.0
Phase Spider,"Werewolf, Wolf Form",22.0,78.0,22.0
Quasit,Skeleton,22.0,78.0,22.0
Rhinoceros,Troll,22.0,78.0,22.0
Riding Horse,Swarm of Beetles,22.0,78.0,22.0
Riding Horse,Swarm of Centipedes,22.0,78.0,22.0
Riding Horse,Swarm of Insects,22.0,78.0,22.0
Riding Horse,Swarm of Spiders,22.0,78.0,22.0
Riding Horse,Swarm of Wasps,22.0,78.0,22.0
Sea Hag,Spirit Naga,22.0,78.0,22.0
Sea Hag,"Weretiger, Human Form",22.0,78.0,22.0
Shield Guardian,Young Black Dragon,22.0,78.0,22.0
Spirit Naga,"Weretiger, Hybrid Form",22.0,78.0,22.0
Spirit Naga,"Weretiger, Tiger Form",22.0,78.0,22.0
Swarm of Beetles,Tiger,22.0,78.0,22.0
Swarm of Centipedes,Tiger,22.0,78.0,22.0
Swarm of Insects,Tiger,22.0,78.0,22.0
Swarm of Spiders,Tiger,22.0,78.0,22.0
Swarm of Wasps,Tiger,22.0,78.0,22.0
"Vampire, Bat Form",Wraith,78.0,22.0,22.0
"Werewolf, Hybrid Form",Wight,78.0,22.0,22.0
"Werewolf, Wolf Form",Wight,78.0,22.0,22.0
Aboleth,Giant Shark,21.5,78.5,21.5
Aboleth,Roper,21.5,78.5,21.5
Acolyte,Deer,78.5,21.5,21.5
Adult Silver Dragon,Remorhaz,21.5,78.5,21.5
Adult White Dragon,Fire Giant,21.5,78.5,21.5
Air Elemental,Gladiator,78.5,21.5,21.5
Animated Armor,Ankheg,21.5,78.5,21.5
Animated Armor,Warhorse,78.5,21.5,21.5
Ankheg,Silver Dragon Wyrmling,21.5,78.5,21.5
Ape,Mage,21.5,78.5,21.5
Awakened Shrub,Mastiff,21.5,78.5,21.5
Axe Beak,Giant Crab,78.5,21.5,21.5
Azer,Ettercap,78.5,21.5,21.5
Baboon,Eagle,21.5,78.5,21.5
Basilisk,Ghast,78.5,21.5,21.5
Black Bear,Draft Horse,21.5,78.5,21.5
Blink Dog,"Wererat, Hybrid Form",21.5,78.5,21.5
Blink Dog,"Wererat, Rat Form",21.5,78.5,21.5
Blood Hawk,Imp,21.5,78.5,21.5
Blood Hawk,Mastiff,78.5,21.5,21.5
Blue Dragon Wyrmling,Centaur,78.5,21.5,21.5
Boar,Wolf,21.5,78.5,21.5
Bulette,Tyrannosaurus Rex,21.5,78.5,21.5
Centaur,"Werewolf, Hybrid Form",78.5,21.5,21.5
Centaur,"Werewolf, Wolf Form",78.5,21.5,21.5
Centaur,White Dragon Wyrmling,78.5,21.5,21.5
Clay Golem,Gorgon,21.5,78.5,21.5
Commoner,Raven,78.5,21.5,21.5
Commoner,Spider,78.5,21.5,21.5
Copper Dragon Wyrmling,Draft Horse,78.5,21.5,21.5
Cult Fanatic,Thug,21.5,78.5,21.5
Death Dog,Ochre Jelly,21.5,78.5,21.5
Death Dog,Wight,21.5,78.5,21.5
Deer,Mastiff,21.5,78.5,21.5
Dire Wolf,White Dragon Wyrmling,78.5,21.5,21.5
Doppelganger,Giant Scorpion,78.5,21.5,21.5
Draft Horse,Giant Toad,21.5,78.5,21.5
Dretch,Giant Crab,21.5,78.5,21.5
Dust Mephit,Grimlock,78.5,21.5,21.5
Earth Elemental,Roper,21.5,78.5,21.5
Earth Elemental,Shield Guardian,78.5,21.5,21.5
Elk,Giant Bat,21.5,78.5,21.5
Elk,Giant Vulture,21.5,78.5,21.5
Elk,Lizardfolk,21.5,78.5,21.5
Ettin,Xorn,21.5,78.5,21.5
Flesh Golem,Winter Wolf,78.5,21.5,21.5
Flying Snake,Mule,21.5,78.5,21.5
Gargoyle,Giant Toad,78.5,21.5,21.5
Gelatinous Cube,Giant Hyena,78.5,21.5,21.5
Ghast,Grick,78.5,21.5,21.5
Ghost,Plesiosaurus,21.5,78.5,21.5
Ghoul,Scout,78.5,21.5,21.5
Ghoul,Swarm of Rats,78.5,21.5,21.5
Giant Badger,Giant Rat,78.5,21.5,21.5
Giant Badger,Giant Rat (Diseased),78.5,21.5,21.5
Giant Boar,Sea Hag,21.5,78.5,21.5
Giant Constrictor Snake,Manticore,78.5,21.5,21.5
Giant Crab,Quasit,78.5,21.5,21.5
Giant Crocodile,Gynosphinx,21.5,78.5,21.5
Giant Eagle,"Wererat, Hybrid Form",78.5,21.5,21.5
Giant Eagle,"Wererat, Rat Form",78.5,21.5,21.5
Giant Fire Beetle,Hawk,78.5,21.5,21.5
Giant Fire Beetle,Quipper,78.5,21.5,21.5
Giant Fire Beetle,Weasel,78.5,21.5,21.5
Giant Frog,Swarm of Bats,21.5,78.5,21.5
Giant Poisonous Snake,Sahuagin,78.5,21.5,21.5
Giant Rat,Imp,21.5,78.5,21.5
Giant Rat,Mastiff,78.5,21.5,21.5
Giant Rat (Diseased),Imp,21.5,78.5,21.5
Giant Rat (Diseased),Mastiff,78.5,21.5,21.5
Giant Scorpion,Griffon,21.5,78.5,21.5
Giant Vulture,Lion,21.5,78.5,21.5
Giant Vulture,Specter,21.5,78.5,21.5
Gibbering Mouther,Green Dragon Wyrmling,78.5,21.5,21.5
Gnoll,Wolf,78.5,21.5,21.5
Goat,Sprite,78.5,21.5,21.5
Grick,Orc,78.5,21.5,21.5
Grick,Swarm of Beetles,78.5,21.5,21.5
Grick,Swarm of Centipedes,78.5,21.5,21.5
Grick,Swarm of Insects,78.5,21.5,21.5
Grick,Swarm of Quippers,21.5,78.5,21.5
Grick,Swarm of Spiders,78.5,21.5,21.5
Grick,Swarm of Wasps,78.5,21.5,21.5
Griffon,"Wereboar, Human Form",21.5,78.5,21.5
Harpy,Reef Shark,78.5,21.5,21.5
Hill Giant,Young Black Dragon,21.5,78.5,21.5
Hippogriff,Swarm of Bats,78.5,21.5,21.5
Imp,Quasit,78.5,21.5,21.5
Imp,Swarm of Rats,21.5,78.5,21.5
Magma Mephit,Quasit,78.5,21.5,21.5
Magmin,Rust Monster,21.5,78.5,21.5
Ogre,Saber-Toothed Tiger,78.5,21.5,21.5
Roper,Tyrannosaurus Rex,21.5,78.5,21.5
Shambling Mound,Young Black Dragon,21.5,78.5,21.5
Silver Dragon Wyrmling,Troll,21.5,78.5,21.5
Stirge,Violet Fungus,21.5,78.5,21.5
Stone Giant,Young Green Dragon,78.5,21.5,21.5
Succubus/Incubus,Swarm of Quippers,78.5,21.5,21.5
Unicorn,"Wereboar, Boar Form",78.5,21.5,21.5
Unicorn,"Wereboar, Hybrid Form",78.5,21.5,21.5
Young Black Dragon,Young Brass Dragon,78.5,21.5,21.5
Aboleth,Bulette,21.0,79.0,21.0
Ancient Blue Dragon,Ancient Silver Dragon,21.0,79.0,21.0
Ancient White Dragon,Kraken,79.0,21.0,21.0
Animated Armor,Giant Hyena,21.0,79.0,21.0
Ankheg,Rhinoceros,21.0,79.0,21.0
Archmage,Hunter Shark,21.0,79.0,21.0
Awakened Tree,Vrock,21.0,79.0,21.0
Axe Beak,Giant Eagle,21.0,79.0,21.0
Axe Beak,Giant Sea Horse,79.0,21.0,21.0
Azer,Brown Bear,79.0,21.0,21.0
Badger,Hyena,21.0,79.0,21.0
Bandit Captain,Drider,21.0,79.0,21.0
Bandit Captain,Giant Boar,79.0,21.0,21.0
Berserker,Troll,21.0,79.0,21.0
Black Bear,Magma Mephit,79.0,21.0,21.0
Black Bear,Orc,21.0,79.0,21.0
Blink Dog,Hippogriff,21.0,79.0,21.0
Boar,Dust Mephit,21.0,79.0,21.0
Boar,Giant Frog,21.0,79.0,21.0
Brass Dragon Wyrmling,Giant Poisonous Snake,79.0,21.0,21.0
Brass Dragon Wyrmling,Swarm of Bats,79.0,21.0,21.0
Bronze Dragon Wyrmling,Manticore,21.0,79.0,21.0
Camel,Noble,21.0,79.0,21.0
Cat,Rat,79.0,21.0,21.0
Chimera,Erinyes,21.0,79.0,21.0
Copper Dragon Wyrmling,Flying Sword,79.0,21.0,21.0
Copper Dragon Wyrmling,Swarm of Ravens,79.0,21.0,21.0
Cult Fanatic,Giant Crab,79.0,21.0,21.0
Cultist,Kobold,79.0,21.0,21.0
Darkmantle,Swarm of Bats,79.0,21.0,21.0
Doppelganger,Silver Dragon Wyrmling,21.0,79.0,21.0
Dretch,Wolf,21.0,79.0,21.0
Drow,Giant Weasel,79.0,21.0,21.0
Drow,Ice Mephit,79.0,21.0,21.0
Elk,Reef Shark,21.0,79.0,21.0
Flesh Golem,Lamia,21.0,79.0,21.0
Flesh Golem,"Werebear, Human Form",21.0,79.0,21.0
Flesh Golem,Wraith,21.0,79.0,21.0
Flying Sword,Mage,21.0,79.0,21.0
Flying Sword,Phase Spider,21.0,79.0,21.0
Frost Giant,Glabrezu,79.0,21.0,21.0
Ghoul,Grick,21.0,79.0,21.0
Giant Badger,Gray Ooze,21.0,79.0,21.0
Giant Badger,Zombie,21.0,79.0,21.0
Giant Boar,Swarm of Poisonous Snakes,79.0,21.0,21.0
Giant Centipede,Quasit,21.0,79.0,21.0
Giant Centipede,Violet Fungus,21.0,79.0,21.0
Giant Crocodile,"Werebear, Bear Form",79.0,21.0,21.0
Giant Crocodile,"Werebear, Hybrid Form",79.0,21.0,21.0
Giant Elk,Giant Hyena,79.0,21.0,21.0
Giant Elk,Spirit Naga,21.0,79.0,21.0
Giant Elk,Will-o'-Wisp,79.0,21.0,21.0
Giant Frog,Quasit,79.0,21.0,21.0
Giant Goat,Grick,21.0,79.0,21.0
Giant Hyena,Rhinoceros,21.0,79.0,21.0
Giant Lizard,Specter,21.0,79.0,21.0
Giant Scorpion,Hunter Shark,21.0,79.0,21.0
Giant Spider,Thug,79.0,21.0,21.0
Giant Vulture,Harpy,21.0,79.0,21.0
Giant Vulture,Satyr,21.0,79.0,21.0
Gibbering Mouther,Plesiosaurus,21.0,79.0,21.0
Gladiator,Water Elemental,21.0,79.0,21.0
Gold Dragon Wyrmling,"Wereboar, Boar Form",79.0,21.0,21.0
Gold Dragon Wyrmling,"Wereboar, Hybrid Form",79.0,21.0,21.0
Gorgon,Gynosphinx,79.0,21.0,21.0
Green Dragon Wyrmling,Griffon,21.0,79.0,21.0
Hawk,Raven,79.0,21.0,21.0
Hawk,Spider,79.0,21.0,21.0
Hobgoblin,Specter,21.0,79.0,21.0
Hobgoblin,Zombie,79.0,21.0,21.0
Hunter Shark,Winter Wolf,21.0,79.0,21.0
Mage,Shadow,79.0,21.0,21.0
Mimic,Veteran,21.0,79.0,21.0
Mummy Lord,"Vampire, Vampire Form",79.0,21.0,21.0
Noble,Violet Fungus,79.0,21.0,21.0
Ochre Jelly,Specter,79.0,21.0,21.0
Ogre,Plesiosaurus,21.0,79.0,21.0
Pegasus,Winter Wolf,21.0,79.0,21.0
Plesiosaurus,"Werebear, Human Form",21.0,79.0,21.0
Pony,Swarm of Rats,21.0,79.0,21.0
Quipper,Raven,79.0,21.0,21.0
Quipper,Spider,79.0,21.0,21.0
Raven,Scorpion,79.0,21.0,21.0
Red Dragon Wyrmling,Wyvern,21.0,79.0,21.0
Roper,Young Silver Dragon,21.0,79.0,21.0
Saber-Toothed Tiger,Swarm of Quippers,79.0,21.0,21.0
Sahuagin,Swarm of Bats,21.0,79.0,21.0
Scout,"Wererat, Hybrid Form",21.0,79.0,21.0
Scout,"Wererat, Rat Form",21.0,79.0,21.0
Shield Guardian,"Vampire, Vampire Form",79.0,21.0,21.0
Swarm of Beetles,Swarm of Poisonous Snakes,21.0,79.0,21.0
Swarm of Centipedes,Swarm of Poisonous Snakes,21.0,79.0,21.0
Swarm of Insects,Swarm of Poisonous Snakes,21.0,79.0,21.0
"Weretiger, Human Form",Winter Wolf,21.0,79.0,21.0
Acolyte,Blood Hawk,20.5,79.5,20.5
Acolyte,Giant Rat,20.5,79.5,20.5
Acolyte,Giant Rat (Diseased),20.5,79.5,20.5
Adult Silver Dragon,Planetar,79.5,20.5,20.5
Ankheg,Berserker,20.5,79.5,20.5
Archmage,Silver Dragon Wyrmling,20.5,79.5,20.5
Awakened Tree,Salamander,20.5,79.5,20.5
Axe Beak,Magmin,79.5,20.5,20.5
Azer,Wight,79.5,20.5,20.5
Baboon,Bat,79.5,20.5,20.5
Basilisk,Gibbering Mouther,20.5,79.5,20.5
Basilisk,"Wereboar, Human Form",20.5,79.5,20.5
Black Bear,Goblin,79.5,20.5,20.5
Black Bear,Hippogriff,20.5,79.5,20.5
Black Dragon Wyrmling,Duergar,79.5,20.5,20.5
Black Dragon Wyrmling,Giant Spider,79.5,20.5,20.5
Blue Dragon Wyrmling,Winter Wolf,20.5,79.5,20.5
Boar,Giant Crab,20.5,79.5,20.5
Bronze Dragon Wyrmling,Veteran,20.5,79.5,20.5
Brown Bear,Lion,79.5,20.5,20.5
Brown Bear,Swarm of Beetles,79.5,20.5,20.5
Brown Bear,Swarm of Centipedes,79.5,20.5,20.5
Brown Bear,Swarm of Insects,79.5,20.5,20.5
Brown Bear,Swarm of Spiders,79.5,20.5,20.5
Brown Bear,Swarm of Wasps,79.5,20.5,20.5
Brown Bear,Warhorse,79.5,20.5,20.5
Bugbear,Ghost,20.5,79.5,20.5
Bugbear,Grick,79.5,20.5,20.5
Centaur,Gargoyle,79.5,20.5,20.5
Centaur,Ghost,20.5,79.5,20.5
Chuul,Deva,20.5,79.5,20.5
Chuul,Red Dragon Wyrmling,79.5,20.5,20.5
Cloaker,Invisible Stalker,20.5,79.5,20.5
Cloaker,Lamia,20.5,79.5,20.5
Cloaker,Silver Dragon Wyrmling,79.5,20.5,20.5
Cockatrice,Giant Lizard,20.5,79.5,20.5
Cockatrice,Ice Mephit,79.5,20.5,20.5
Constrictor Snake,Swarm of Rats,20.5,79.5,20.5
Cult Fanatic,Draft Horse,20.5,79.5,20.5
Darkmantle,Death Dog,20.5,79.5,20.5
Deep Gnome (Svirfneblin),Wolf,79.5,20.5,20.5
Djinni,Glabrezu,20.5,79.5,20.5
Dretch,Riding Horse,20.5,79.5,20.5
Drow,"Wererat, Hybrid Form",20.5,79.5,20.5
Drow,"Wererat, Rat Form",20.5,79.5,20.5
Dryad,Magmin,20.5,79.5,20.5
Earth Elemental,Young Bronze Dragon,20.5,79.5,20.5
Efreeti,Tyrannosaurus Rex,20.5,79.5,20.5
Elk,Grimlock,79.5,20.5,20.5
Fire Elemental,Winter Wolf,79.5,20.5,20.5
Flesh Golem,Knight,79.5,20.5,20.5
Gelatinous Cube,"Wereboar, Boar Form",20.5,79.5,20.5
Gelatinous Cube,"Wereboar, Hybrid Form",20.5,79.5,20.5
Ghast,Hunter Shark,20.5,79.5,20.5
Ghast,Succubus/Incubus,20.5,79.5,20.5
Giant Boar,Manticore,20.5,79.5,20.5
Giant Centipede,Goblin,20.5,79.5,20.5
Giant Crab,Giant Lizard,20.5,79.5,20.5
Giant Eagle,Giant Owl,79.5,20.5,20.5
Giant Eagle,Lizardfolk,79.5,20.5,20.5
Giant Eagle,Ochre Jelly,20.5,79.5,20.5
Giant Elk,Polar Bear,79.5,20.5,20.5
Giant Goat,Giant Poisonous Snake,79.5,20.5,20.5
Giant Hyena,White Dragon Wyrmling,79.5,20.5,20.5
Giant Owl,Giant Spider,20.5,79.5,20.5
Giant Owl,Wolf,79.5,20.5,20.5
Giant Scorpion,Warhorse Skeleton,79.5,20.5,20.5
Giant Sea Horse,Shadow,20.5,79.5,20.5
Giant Spider,Rust Monster,79.5,20.5,20.5
Giant Toad,Orc,79.5,20.5,20.5
Giant Toad,Swarm of Quippers,20.5,79.5,20.5
Giant Toad,"Werewolf, Hybrid Form",20.5,79.5,20.5
Giant Toad,"Werewolf, Wolf Form",20.5,79.5,20.5
Giant Wasp,Swarm of Rats,20.5,79.5,20.5
Giant Wolf Spider,Hobgoblin,20.5,79.5,20.5
Gladiator,"Vampire, Bat Form",20.5,79.5,20.5
Gnoll,Lion,20.5,79.5,20.5
Gnoll,Warhorse,20.5,79.5,20.5
Goblin,Scout,20.5,79.5,20.5
Gold Dragon Wyrmling,Hunter Shark,79.5,20.5,20.5
Gray Ooze,Swarm of Bats,20.5,79.5,20.5
Green Dragon Wyrmling,Warhorse Skeleton,79.5,20.5,20.5
Green Hag,"Vampire, Vampire Form",20.5,79.5,20.5
Grimlock,Violet Fungus,79.5,20.5,20.5
Hawk,Lizard,79.5,20.5,20.5
Hippogriff,Swarm of Rats,79.5,20.5,20.5
Horned Devil,Young Blue Dragon,79.5,20.5,20.5
Hyena,Poisonous Snake,79.5,20.5,20.5
Imp,Swarm of Bats,20.5,79.5,20.5
Lion,Will-o'-Wisp,20.5,79.5,20.5
Medusa,Veteran,79.5,20.5,20.5
Merrow,White Dragon Wyrmling,79.5,20.5,20.5
Mimic,White Dragon Wyrmling,79.5,20.5,20.5
Minotaur,"Vampire, Vampire Form",20.5,79.5,20.5
Night Hag,Water Elemental,79.5,20.5,20.5
Night Hag,Xorn,79.5,20.5,20.5
Night Hag,Young Black Dragon,20.5,79.5,20.5
Noble,Swarm of Rats,20.5,79.5,20.5
Ogre,"Weretiger, Hybrid Form",20.5,79.5,20.5
Ogre,"Weretiger, Tiger Form",20.5,79.5,20.5
Owlbear,Red Dragon Wyrmling,20.5,79.5,20.5
Panther,Swarm of Rats,20.5,79.5,20.5
Riding Horse,"Wererat, Hybrid Form",20.5,79.5,20.5
Riding Horse,"Wererat, Rat Form",20.5,79.5,20.5
Satyr,Wight,20.5,79.5,20.5
Scout,Swarm of Ravens,20.5,79.5,20.5
Shambling Mound,Xorn,79.5,20.5,20.5
Shield Guardian,"Werebear, Bear Form",79.5,20.5,20.5
Shield Guardian,"Werebear, Hybrid Form",79.5,20.5,20.5
